Area_Code,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,yield
31,1996,1083,56114,27.01,24828
31,1996,1083,56114,27.01,24828
31,1996,1083,56114,25.99,24828
31,1997,1083,52279,24.92,26789
31,1997,1083,52279,26.45,26789
31,1997,1083,52279,25.58,26789
31,1997,1083,52279,23.26,26789
31,1997,1083,52279,25.68,26789
31,1997,1083,52279,25.09,26789
31,1997,1083,52279,24.71,26789
31,1997,1083,52279,26.19,26789
31,1997,1083,52279,27.47,26789
31,1997,1083,52279,24.77,26789
31,1997,1083,52279,24.83,26789
31,1997,1083,52279,24.71,26789
31,1997,1083,52279,23.26,26789
31,1997,1083,52279,25.75,26789
31,1997,1083,52279,24.71,26789
31,1997,1083,52279,25.46,26789
31,1997,1083,52279,25.21,26789
31,1997,1083,52279,26.38,26789
31,1997,1083,52279,24.55,26789
31,1997,1083,52279,26.53,26789
31,1997,1083,52279,26.53,26789
31,1997,1083,52279,25.58,26789
31,1998,1083,49157,25.91,24852
31,1998,1083,49157,27.48,24852
31,1998,1083,49157,26.35,24852
31,1998,1083,49157,24.34,24852
31,1998,1083,49157,26.01,24852
31,1998,1083,49157,26.12,24852
31,1998,1083,49157,25.77,24852
31,1998,1083,49157,26.69,24852
31,1998,1083,49157,27.87,24852
31,1998,1083,49157,25.87,24852
31,1998,1083,49157,26.27,24852
31,1998,1083,49157,25.46,24852
31,1998,1083,49157,24.34,24852
31,1998,1083,49157,26.4,24852
31,1998,1083,49157,25.77,24852
31,1998,1083,49157,25.87,24852
31,1998,1083,49157,25.55,24852
31,1998,1083,49157,27.09,24852
31,1998,1083,49157,24.84,24852
31,1998,1083,49157,27.32,24852
31,1998,1083,49157,27.32,24852
31,1998,1083,49157,26.12,24852
31,1999,1083,46195,26.12,25901
31,1999,1083,46195,27.21,25901
31,1999,1083,46195,26.4,25901
31,1999,1083,46195,24.9,25901
31,1999,1083,46195,25.29,25901
31,1999,1083,46195,25.74,25901
31,1999,1083,46195,26.36,25901
31,1999,1083,46195,26.86,25901
31,1999,1083,46195,27.24,25901
31,1999,1083,46195,25.5,25901
31,1999,1083,46195,26.42,25901
31,1999,1083,46195,25.78,25901
31,1999,1083,46195,24.9,25901
31,1999,1083,46195,26.06,25901
31,1999,1083,46195,26.36,25901
31,1999,1083,46195,25.97,25901
31,1999,1083,46195,25.1,25901
31,1999,1083,46195,26.85,25901
31,1999,1083,46195,24.93,25901
31,1999,1083,46195,26.96,25901
31,1999,1083,46195,26.96,25901
31,1999,1083,46195,26.21,25901
31,2000,1083,44957.52,25.98,27785
31,2000,1083,44957.52,27.44,27785
31,2000,1083,44957.52,26.13,27785
31,2000,1083,44957.52,24.57,27785
31,2000,1083,44957.52,25.34,27785
31,2000,1083,44957.52,25.93,27785
31,2000,1083,44957.52,26.05,27785
31,2000,1083,44957.52,26.49,27785
31,2000,1083,44957.52,27.23,27785
31,2000,1083,44957.52,25.62,27785
31,2000,1083,44957.52,26.43,27785
31,2000,1083,44957.52,25.35,27785
31,2000,1083,44957.52,24.57,27785
31,2000,1083,44957.52,26.18,27785
31,2000,1083,44957.52,26.05,27785
31,2000,1083,44957.52,25.58,27785
31,2000,1083,44957.52,25.11,27785
31,2000,1083,44957.52,27.08,27785
31,2000,1083,44957.52,24.69,27785
31,2000,1083,44957.52,27.03,27785
31,2000,1083,44957.52,27.03,27785
31,2000,1083,44957.52,25.93,27785
31,2001,1083,43720.04,25.76,27081
31,2001,1083,43720.04,27.2,27081
31,2001,1083,43720.04,26.02,27081
31,2001,1083,43720.04,24.5,27081
31,2001,1083,43720.04,25.53,27081
31,2001,1083,43720.04,25.95,27081
31,2001,1083,43720.04,25.86,27081
31,2001,1083,43720.04,26.52,27081
31,2001,1083,43720.04,27.56,27081
31,2001,1083,43720.04,25.59,27081
31,2001,1083,43720.04,26.02,27081
31,2001,1083,43720.04,25.33,27081
31,2001,1083,43720.04,24.5,27081
31,2001,1083,43720.04,26.32,27081
31,2001,1083,43720.04,25.86,27081
31,2001,1083,43720.04,25.82,27081
31,2001,1083,43720.04,25.34,27081
31,2001,1083,43720.04,26.91,27081
31,2001,1083,43720.04,24.76,27081
31,2001,1083,43720.04,26.9,27081
31,2001,1083,43720.04,26.9,27081
31,2001,1083,43720.04,25.92,27081
31,2002,1083,42482.56,26.66,27621
31,2002,1083,42482.56,27.72,27621
31,2002,1083,42482.56,26.79,27621
31,2002,1083,42482.56,24.91,27621
31,2002,1083,42482.56,25.76,27621
31,2002,1083,42482.56,26.55,27621
31,2002,1083,42482.56,26.63,27621
31,2002,1083,42482.56,26.7,27621
31,2002,1083,42482.56,27.67,27621
31,2002,1083,42482.56,26.15,27621
31,2002,1083,42482.56,27.03,27621
31,2002,1083,42482.56,26.12,27621
31,2002,1083,42482.56,24.91,27621
31,2002,1083,42482.56,26.75,27621
31,2002,1083,42482.56,26.63,27621
31,2002,1083,42482.56,26.06,27621
31,2002,1083,42482.56,25.58,27621
31,2002,1083,42482.56,27.15,27621
31,2002,1083,42482.56,25.07,27621
31,2002,1083,42482.56,27.35,27621
31,2002,1083,42482.56,27.35,27621
31,2002,1083,42482.56,26.49,27621
31,2004,1083,35113,26.11,27132
31,2004,1083,35113,27.63,27132
31,2004,1083,35113,26.25,27132
31,2004,1083,35113,24.85,27132
31,2004,1083,35113,25.25,27132
31,2004,1083,35113,26.22,27132
31,2004,1083,35113,26.24,27132
31,2004,1083,35113,26.63,27132
31,2004,1083,35113,27.23,27132
31,2004,1083,35113,25.98,27132
31,2004,1083,35113,26.64,27132
31,2004,1083,35113,25.59,27132
31,2004,1083,35113,24.85,27132
31,2004,1083,35113,26.41,27132
31,2004,1083,35113,26.24,27132
31,2004,1083,35113,25.69,27132
31,2004,1083,35113,25.32,27132
31,2004,1083,35113,27.16,27132
31,2004,1083,35113,24.69,27132
31,2004,1083,35113,27.29,27132
31,2004,1083,35113,27.29,27132
31,2004,1083,35113,25.95,27132
31,2005,1083,35342,25.85,26016
31,2005,1083,35342,26.83,26016
31,2005,1083,35342,26.28,26016
31,2005,1083,35342,24.12,26016
31,2005,1083,35342,25.48,26016
31,2005,1083,35342,25.82,26016
31,2005,1083,35342,25.72,26016
31,2005,1083,35342,26.73,26016
31,2005,1083,35342,27.49,26016
31,2005,1083,35342,25.4,26016
31,2005,1083,35342,25.77,26016
31,2005,1083,35342,25.62,26016
31,2005,1083,35342,24.12,26016
31,2005,1083,35342,26.23,26016
31,2005,1083,35342,25.72,26016
31,2005,1083,35342,26.11,26016
31,2005,1083,35342,25.09,26016
31,2005,1083,35342,26.51,26016
31,2005,1083,35342,25.07,26016
31,2005,1083,35342,26.72,26016
31,2005,1083,35342,26.72,26016
31,2005,1083,35342,26.3,26016
31,2006,1083,37423,26.34,26188
31,2006,1083,37423,27.28,26188
31,2006,1083,37423,26.39,26188
31,2006,1083,37423,24.72,26188
31,2006,1083,37423,25.42,26188
31,2006,1083,37423,26.04,26188
31,2006,1083,37423,26.37,26188
31,2006,1083,37423,26.99,26188
31,2006,1083,37423,27.47,26188
31,2006,1083,37423,25.78,26188
31,2006,1083,37423,26.43,26188
31,2006,1083,37423,25.85,26188
31,2006,1083,37423,24.72,26188
31,2006,1083,37423,26.37,26188
31,2006,1083,37423,26.37,26188
31,2006,1083,37423,26.13,26188
31,2006,1083,37423,25.31,26188
31,2006,1083,37423,26.94,26188
31,2006,1083,37423,24.98,26188
31,2006,1083,37423,27.15,26188
31,2006,1083,37423,27.15,26188
31,2006,1083,37423,26.28,26188
31,2007,1083,27422.77,26,27079
31,2007,1083,27422.77,27.51,27079
31,2007,1083,27422.77,25.98,27079
31,2007,1083,27422.77,24.6,27079
31,2007,1083,27422.77,25.46,27079
31,2007,1083,27422.77,25.95,27079
31,2007,1083,27422.77,26.15,27079
31,2007,1083,27422.77,26.58,27079
31,2007,1083,27422.77,27.55,27079
31,2007,1083,27422.77,25.66,27079
31,2007,1083,27422.77,26.27,27079
31,2007,1083,27422.77,25.44,27079
31,2007,1083,27422.77,24.6,27079
31,2007,1083,27422.77,26.39,27079
31,2007,1083,27422.77,26.15,27079
31,2007,1083,27422.77,25.59,27079
31,2007,1083,27422.77,25.58,27079
31,2007,1083,27422.77,27.23,27079
31,2007,1083,27422.77,24.59,27079
31,2007,1083,27422.77,27.31,27079
31,2007,1083,27422.77,27.31,27079
31,2007,1083,27422.77,25.82,27079
31,2008,1083,14485.33,25.57,28022
31,2008,1083,14485.33,27.05,28022
31,2008,1083,14485.33,25.78,28022
31,2008,1083,14485.33,24.25,28022
31,2008,1083,14485.33,25.35,28022
31,2008,1083,14485.33,25.65,28022
31,2008,1083,14485.33,25.68,28022
31,2008,1083,14485.33,26.52,28022
31,2008,1083,14485.33,27.45,28022
31,2008,1083,14485.33,25.3,28022
31,2008,1083,14485.33,25.88,28022
31,2008,1083,14485.33,25.11,28022
31,2008,1083,14485.33,24.25,28022
31,2008,1083,14485.33,26.19,28022
31,2008,1083,14485.33,25.68,28022
31,2008,1083,14485.33,25.56,28022
31,2008,1083,14485.33,25.23,28022
31,2008,1083,14485.33,26.51,28022
31,2008,1083,14485.33,24.51,28022
31,2008,1083,14485.33,26.83,28022
31,2008,1083,14485.33,26.83,28022
31,2008,1083,14485.33,25.66,28022
31,2009,1083,28707.01,26.55,29071
31,2009,1083,28707.01,28.1,29071
31,2009,1083,28707.01,26.76,29071
31,2009,1083,28707.01,24.87,29071
31,2009,1083,28707.01,25.73,29071
31,2009,1083,28707.01,26.68,29071
31,2009,1083,28707.01,26.55,29071
31,2009,1083,28707.01,27.15,29071
31,2009,1083,28707.01,28.03,29071
31,2009,1083,28707.01,26.41,29071
31,2009,1083,28707.01,26.92,29071
31,2009,1083,28707.01,25.99,29071
31,2009,1083,28707.01,24.87,29071
31,2009,1083,28707.01,27.14,29071
31,2009,1083,28707.01,26.55,29071
31,2009,1083,28707.01,26.31,29071
31,2009,1083,28707.01,25.87,29071
31,2009,1083,28707.01,27.43,29071
31,2009,1083,28707.01,25.38,29071
31,2009,1083,28707.01,27.82,29071
31,2009,1083,28707.01,27.82,29071
31,2009,1083,28707.01,26.55,29071
31,2010,1083,40093.69,26.51,28395
31,2010,1083,40093.69,28.02,28395
31,2010,1083,40093.69,26.81,28395
31,2010,1083,40093.69,24.98,28395
31,2010,1083,40093.69,25.71,28395
31,2010,1083,40093.69,26.61,28395
31,2010,1083,40093.69,26.52,28395
31,2010,1083,40093.69,27.29,28395
31,2010,1083,40093.69,27.69,28395
31,2010,1083,40093.69,26.31,28395
31,2010,1083,40093.69,26.82,28395
31,2010,1083,40093.69,26.02,28395
31,2010,1083,40093.69,24.98,28395
31,2010,1083,40093.69,26.93,28395
31,2010,1083,40093.69,26.52,28395
31,2010,1083,40093.69,26.54,28395
31,2010,1083,40093.69,25.75,28395
31,2010,1083,40093.69,27.16,28395
31,2010,1083,40093.69,25.54,28395
31,2010,1083,40093.69,27.68,28395
31,2010,1083,40093.69,27.68,28395
31,2010,1083,40093.69,26.67,28395
31,2011,1083,55540,25.53,29886
31,2011,1083,55540,27.29,29886
31,2011,1083,55540,25.81,29886
31,2011,1083,55540,24.35,29886
31,2011,1083,55540,25.36,29886
31,2011,1083,55540,25.72,29886
31,2011,1083,55540,25.63,29886
31,2011,1083,55540,26.41,29886
31,2011,1083,55540,27.41,29886
31,2011,1083,55540,25.45,29886
31,2011,1083,55540,25.92,29886
31,2011,1083,55540,25.06,29886
31,2011,1083,55540,24.35,29886
31,2011,1083,55540,26,29886
31,2011,1083,55540,25.63,29886
31,2011,1083,55540,25.48,29886
31,2011,1083,55540,25.16,29886
31,2011,1083,55540,26.84,29886
31,2011,1083,55540,24.5,29886
31,2011,1083,55540,27.02,29886
31,2011,1083,55540,27.02,29886
31,2011,1083,55540,25.64,29886
31,2012,1083,52980,25.86,31775
31,2012,1083,52980,27.03,31775
31,2012,1083,52980,26.21,31775
31,2012,1083,52980,24.37,31775
31,2012,1083,52980,26.04,31775
31,2012,1083,52980,25.82,31775
31,2012,1083,52980,25.89,31775
31,2012,1083,52980,26.94,31775
31,2012,1083,52980,28.02,31775
31,2012,1083,52980,25.39,31775
31,2012,1083,52980,25.88,31775
31,2012,1083,52980,25.45,31775
31,2012,1083,52980,24.37,31775
31,2012,1083,52980,26.33,31775
31,2012,1083,52980,25.89,31775
31,2012,1083,52980,25.98,31775
31,2012,1083,52980,25.3,31775
31,2012,1083,52980,26.65,31775
31,2012,1083,52980,25.09,31775
31,2012,1083,52980,26.89,31775
31,2012,1083,52980,26.89,31775
31,2012,1083,52980,26.09,31775
31,2013,1083,45620,26.69,31538
31,2013,1083,45620,27.61,31538
31,2013,1083,45620,27.1,31538
31,2013,1083,45620,25.44,31538
31,2013,1083,45620,26.61,31538
31,2013,1083,45620,26.37,31538
31,2013,1083,45620,26.71,31538
31,2013,1083,45620,27.37,31538
31,2013,1083,45620,28.85,31538
31,2013,1083,45620,25.94,31538
31,2013,1083,45620,26.84,31538
31,2013,1083,45620,26.12,31538
31,2013,1083,45620,25.44,31538
31,2013,1083,45620,27.11,31538
31,2013,1083,45620,26.71,31538
31,2013,1083,45620,26.79,31538
31,2013,1083,45620,25.85,31538
31,2013,1083,45620,27.14,31538
31,2013,1083,45620,25.98,31538
31,2013,1083,45620,27.44,31538
31,2013,1083,45620,27.44,31538
31,2013,1083,45620,26.99,31538
32,1990,216,692,23.41,10129
32,1990,216,692,19.76,10129
32,1991,216,692,23.21,8056
32,1991,216,692,19.68,8056
32,1992,216,692,21.52,5999
32,1992,216,692,17.76,5999
32,1993,216,692,22.86,5897
32,1993,216,692,18.75,5897
32,1994,216,692,23.47,7431
32,1994,216,692,20.02,7431
32,1995,216,816,23.32,8052
32,1995,216,816,19.86,8052
32,1996,216,616,23.96,8667
32,1996,216,616,20.13,8667
32,1997,216,848,22.74,7566
32,1997,216,848,19.23,7566
32,1998,216,755,24.33,8071
32,1998,216,755,20.65,8071
32,1999,216,508,24.42,6154
32,1999,216,508,20.85,6154
32,2000,216,548,23.9,3200
32,2000,216,548,20.28,3200
32,2001,216,837.47,24.45,7405
32,2001,216,837.47,20.8,7405
32,2002,216,878.68,23.76,15703
32,2002,216,878.68,20.1,15703
32,2004,216,828.62,23.72,11898
32,2004,216,828.62,20,11898
32,2005,216,873.01,23.58,8738
32,2005,216,873.01,19.96,8738
32,2006,216,824.14,23.82,13783
32,2006,216,824.14,20.12,13783
32,2007,216,1062.61,23.92,14031
32,2007,216,1062.61,20.12,14031
32,2008,216,1245.94,24.09,13678
32,2008,216,1245.94,20.46,13678
32,2009,216,1429.27,23.87,18756
32,2009,216,1429.27,20.26,18756
32,2010,216,1612.61,25.49,19872
32,2010,216,1612.61,21.97,19872
32,2011,216,1795.94,23.44,19552
32,2011,216,1795.94,19.78,19552
32,2012,216,1979.27,24.34,24181
32,2012,216,1979.27,20.7,24181
32,2013,216,2162.6,25.14,23068
32,2013,216,2162.6,21.77,23068
75,1990,1118,2014,9.59,85307
75,1991,1118,2014,9.07,78646
75,1992,1118,2014,9.07,78808
75,1993,1118,2014,8.85,68056
75,1994,1118,2014,9.13,77193
75,1995,1118,2152,9.75,82461
75,1996,1118,1577,8.85,89965
75,1997,1118,2201,9.95,77210
75,1998,1118,2257,9.71,80310
75,1999,1118,1930,9.75,87665
75,2000,1118,1942.21,9.43,94538
75,2001,1118,2333.67,9.27,90601
75,2002,1118,2614.27,9.75,84440
75,2004,1118,2978.49,9.77,99241
75,2005,1118,2624.89,9.91,84317
75,2006,1118,2766.64,10,91543
75,2007,1118,3083.02,10.11,84626
75,2008,1118,2790.17,9.42,89684
75,2009,1118,2268.1,9.47,81669
75,2010,1118,2529.2,8.38,86015
75,2011,1118,3664.3,9.76,98641
75,2012,1118,2925.1,9.28,72235
75,2013,1118,2950.8,9.28,89983
56,1990,832,100596.4,7.97,29243
56,1990,832,100596.4,12.83,29243
56,1991,832,88916.6,7.28,35094
56,1991,832,88916.6,12.05,35094
56,1992,832,88227.6,7.76,35506
56,1992,832,88227.6,12.89,35506
56,1993,832,89282.2,7.43,35533
56,1993,832,89282.2,12.71,35533
56,1994,832,81217.6,8.39,34796
56,1994,832,81217.6,13.53,34796
56,1995,832,84153,7.43,32013
56,1995,832,84153,12.47,32013
56,1996,832,74617.2,7.06,33170
56,1996,832,74617.2,12.28,33170
56,1997,832,84799,8.18,28563
56,1997,832,84799,13.13,28563
56,1998,832,84117,7.77,35818
56,1998,832,84117,12.96,35818
56,1999,832,81583,7.64,32434
56,1999,832,81583,12.95,32434
56,2000,832,79447,8.13,32133
56,2000,832,79447,13.42,32133
56,2001,832,75978,7.83,28013
56,2001,832,75978,13.23,28013
56,2002,832,94211,8.15,31247
56,2002,832,94211,13.14,31247
56,2004,832,83810,7.74,36698
56,2004,832,83810,12.75,36698
56,2005,832,84647,7.33,36352
56,2005,832,84647,12.16,36352
56,2006,832,74349,8.15,37295
56,2006,832,74349,12.87,37295
56,2007,832,80454,8.4,34137
56,2007,832,80454,13.32,34137
56,2008,832,79643,7.91,38689
56,2008,832,79643,13.01,38689
56,2009,832,74172,8.11,35859
56,2009,832,74172,13.28,35859
56,2010,832,71613,7.05,37421
56,2010,832,71613,12.63,37421
56,2011,832,70690,8.68,38335
56,2011,832,70690,13.46,38335
56,2012,832,61889,8.05,41293
56,2012,832,61889,13.45,41293
56,2013,832,55633,8.04,38441
56,2013,832,55633,13.6,38441
55,1990,1668,79821.18,16.4,36540
55,1990,1668,79821.18,14.14,36540
55,1990,1668,79821.18,16.46,36540
55,1990,1668,79821.18,16.12,36540
55,1990,1668,79821.18,16.17,36540
55,1990,1668,79821.18,14.14,36540
55,1991,1668,79821.18,15.6,31797
55,1991,1668,79821.18,13.32,31797
55,1991,1668,79821.18,15.43,31797
55,1991,1668,79821.18,15.38,31797
55,1991,1668,79821.18,15.49,31797
55,1991,1668,79821.18,13.32,31797
55,1992,1668,79821.18,15.63,35371
55,1992,1668,79821.18,12.94,35371
55,1992,1668,79821.18,15.68,35371
55,1992,1668,79821.18,15.21,35371
55,1992,1668,79821.18,15.26,35371
55,1992,1668,79821.18,12.94,35371
55,1993,1668,79821.18,14.93,34739
55,1993,1668,79821.18,12.49,34739
55,1993,1668,79821.18,14.99,34739
55,1993,1668,79821.18,14.68,34739
55,1993,1668,79821.18,14.72,34739
55,1993,1668,79821.18,12.49,34739
55,1994,1668,79821.18,16.33,37182
55,1994,1668,79821.18,13.78,37182
55,1994,1668,79821.18,16.41,37182
55,1994,1668,79821.18,16.06,37182
55,1994,1668,79821.18,16.07,37182
55,1994,1668,79821.18,13.78,37182
55,1995,1668,79821.18,15.25,29319
55,1995,1668,79821.18,12.98,29319
55,1995,1668,79821.18,15.32,29319
55,1995,1668,79821.18,14.83,29319
55,1995,1668,79821.18,14.97,29319
55,1995,1668,79821.18,12.98,29319
55,1996,1668,79821.18,15.2,30164
55,1996,1668,79821.18,12.61,30164
55,1996,1668,79821.18,15.32,30164
55,1996,1668,79821.18,14.79,30164
55,1996,1668,79821.18,14.8,30164
55,1996,1668,79821.18,12.61,30164
55,1997,1668,79821.18,15.76,36387
55,1997,1668,79821.18,13.43,36387
55,1997,1668,79821.18,15.89,36387
55,1997,1668,79821.18,15.37,36387
55,1997,1668,79821.18,15.39,36387
55,1997,1668,79821.18,13.43,36387
55,1998,1668,79821.18,16.72,35111
55,1998,1668,79821.18,13.74,35111
55,1998,1668,79821.18,16.74,35111
55,1998,1668,79821.18,16.39,35111
55,1998,1668,79821.18,16.45,35111
55,1998,1668,79821.18,13.74,35111
55,1999,1668,79821.18,15.93,34544
55,1999,1668,79821.18,13.78,34544
55,1999,1668,79821.18,15.93,34544
55,1999,1668,79821.18,15.66,34544
55,1999,1668,79821.18,15.79,34544
55,1999,1668,79821.18,13.78,34544
55,2000,1668,79821.18,15.92,37607
55,2000,1668,79821.18,13.5,37607
55,2000,1668,79821.18,15.95,37607
55,2000,1668,79821.18,15.58,37607
55,2000,1668,79821.18,15.67,37607
55,2000,1668,79821.18,13.5,37607
55,2001,1668,78735.45,15.86,35546
55,2001,1668,78735.45,13.13,35546
55,2001,1668,78735.45,15.97,35546
55,2001,1668,78735.45,15.4,35546
55,2001,1668,78735.45,15.47,35546
55,2001,1668,78735.45,13.13,35546
55,2002,1668,70262.54,16.09,40010
55,2002,1668,70262.54,13.42,40010
55,2002,1668,70262.54,16,40010
55,2002,1668,70262.54,15.71,40010
55,2002,1668,70262.54,15.73,40010
55,2002,1668,70262.54,13.42,40010
55,2004,1668,64688.88,16.56,40466
55,2004,1668,64688.88,14.05,40466
55,2004,1668,64688.88,16.54,40466
55,2004,1668,64688.88,16.19,40466
55,2004,1668,64688.88,16.33,40466
55,2004,1668,64688.88,14.05,40466
55,2005,1668,63829.77,15.75,40970
55,2005,1668,63829.77,12.99,40970
55,2005,1668,63829.77,15.75,40970
55,2005,1668,63829.77,15.36,40970
55,2005,1668,63829.77,15.36,40970
55,2005,1668,63829.77,12.99,40970
55,2006,1668,65248.26,15.87,38351
55,2006,1668,65248.26,13.28,38351
55,2006,1668,65248.26,15.92,38351
55,2006,1668,65248.26,15.43,38351
55,2006,1668,65248.26,15.45,38351
55,2006,1668,65248.26,13.28,38351
55,2007,1668,61164.07,16.53,43400
55,2007,1668,61164.07,13.68,43400
55,2007,1668,61164.07,16.55,43400
55,2007,1668,61164.07,16.03,43400
55,2007,1668,61164.07,15.94,43400
55,2007,1668,61164.07,13.68,43400
55,2008,1668,58750,15.96,42203
55,2008,1668,58750,13.31,42203
55,2008,1668,58750,15.98,42203
55,2008,1668,58750,15.55,42203
55,2008,1668,58750,15.57,42203
55,2008,1668,58750,13.31,42203
55,2009,1668,60970.8,15.93,32367
55,2009,1668,60970.8,13.55,32367
55,2009,1668,60970.8,16.02,32367
55,2009,1668,60970.8,15.61,32367
55,2009,1668,60970.8,15.67,32367
55,2009,1668,60970.8,13.55,32367
55,2010,1668,55576,16.12,27612
55,2010,1668,55576,13.82,27612
55,2010,1668,55576,16.01,27612
55,2010,1668,55576,15.8,27612
55,2010,1668,55576,15.87,27612
55,2010,1668,55576,13.82,27612
55,2011,1668,51796.3,15.71,35286
55,2011,1668,51796.3,13.32,35286
55,2011,1668,51796.3,15.62,35286
55,2011,1668,51796.3,15.38,35286
55,2011,1668,51796.3,15.43,35286
55,2011,1668,51796.3,13.32,35286
55,2012,1668,54716.4,15.53,41004
55,2012,1668,54716.4,13.11,41004
55,2012,1668,54716.4,15.54,41004
55,2012,1668,54716.4,15.14,41004
55,2012,1668,54716.4,15.21,41004
55,2012,1668,54716.4,13.11,41004
55,2013,1668,52794.3,16.54,38616
55,2013,1668,52794.3,13.91,38616
55,2013,1668,52794.3,16.3,38616
55,2013,1668,52794.3,16,38616
55,2013,1668,52794.3,16.02,38616
55,2013,1668,52794.3,13.91,38616
54,1992,250,17182,6.2,13324
54,1992,250,17182,2.78,13324
54,1993,250,17182,5.51,9178
54,1993,250,17182,1.63,9178
54,1994,250,17182,6.04,7490
54,1994,250,17182,3.12,7490
54,1995,250,13535,6.53,5748
54,1995,250,13535,4.33,5748
54,1996,250,13047,5.98,6835
54,1996,250,13047,1.61,6835
54,1997,250,8112,7.53,8449
54,1997,250,8112,4.52,8449
54,1998,250,6416.14,6.94,5200
54,1998,250,6416.14,3.25,5200
54,1999,250,4720.28,7.09,12868
54,1999,250,4720.28,3.73,12868
54,2000,250,3024.42,7.26,9028
54,2000,250,3024.42,3.23,9028
54,2001,250,3007.26,7.23,11803
54,2001,250,3007.26,3.85,11803
54,2002,250,3361.84,7.4,10895
54,2002,250,3361.84,4.77,10895
54,2004,250,3802.92,7.52,8432
54,2004,250,3802.92,4.18,8432
54,2005,250,3666.62,7.07,9480
54,2005,250,3666.62,4,9480
54,2006,250,3926.27,7.65,11348
54,2006,250,3926.27,3.88,11348
54,2007,250,5575.89,7.78,12983
54,2007,250,5575.89,4.14,12983
54,2008,250,7044.9,7.25,9715
54,2008,250,7044.9,4.19,9715
54,2009,250,8716.14,6.77,11941
54,2009,250,8716.14,3.03,11941
54,2010,250,6283.85,6.96,7336
54,2010,250,6283.85,2.95,7336
54,2011,250,10656.6,6.54,16609
54,2011,250,10656.6,2.67,16609
54,2012,250,8674.58,6.07,7929
54,2012,250,8674.58,2.5,7929
54,2013,250,8738.38,8.71,10762
54,2013,250,8738.38,5.49,10762
53,1990,630,3469,15.94,16551
53,1991,630,3469,16.26,18484
53,1992,630,3469,16.34,19359
53,1993,630,3469,16.36,13795
53,1994,630,3469,16.58,22164
53,1995,630,4607,16.52,21064
53,1996,630,6344,16.44,20112
53,1997,630,5172,16.77,16132
53,1998,630,4114,16.53,18951
53,1999,630,3056,16.7,16534
53,2000,630,1998,16.73,15492
53,2001,630,1578,16.1,19890
53,2002,630,1578,16.61,21217
53,2004,630,1578,16.92,24827
53,2005,630,1578,17.28,23131
53,2006,630,1578,16.92,21875
53,2007,630,1578,16.6,30940
53,2008,630,1578,16.66,25845
53,2009,630,1578,17.3,16665
53,2010,630,1578,16.82,31991
53,2011,630,1578,16.9,20415
53,2012,630,1578,16.84,29720
53,2013,630,1578,16.91,27602
52,1992,641,1005,6.89,25848
52,1993,641,476,5.58,20006
52,1994,641,294,5.87,21078
52,1995,641,358,6.54,22235
52,1996,641,361,4.9,23961
52,1997,641,334,6.17,25909
52,1998,641,369,5.95,25533
52,1999,641,326.86,7.07,24103
52,2000,641,284.72,7.47,27034
52,2001,641,367.4,6.5,27080
52,2002,641,335.31,6.83,33844
52,2004,641,594.46,6.28,29423
52,2005,641,723.54,6.3,36099
52,2006,641,743.57,6.95,27815
52,2007,641,1113.49,7.25,35944
52,2008,641,1033,7.67,38566
52,2009,641,881.2,6.51,36276
52,2010,641,1027.5,5.67,32849
52,2011,641,1070.5,7.25,30613
52,2012,641,1396.96,5.96,43695
52,2013,641,1250,7.25,38857
51,1990,661,1221,19.4,19704
51,1991,661,1221,19.31,22299
51,1992,661,1221,18.18,22807
51,1993,661,1221,19.14,22917
51,1994,661,1221,19.93,22244
51,1995,661,1221,19.35,24765
51,1996,661,1221,19.65,24726
51,1997,661,1816,18.99,16263
51,1998,661,1816,20.19,20667
51,1999,661,1816,20.25,18814
51,2000,661,1816,19.65,27025
51,2001,661,1816,20.29,31995
51,2002,661,1816,19.91,27356
51,2004,661,1816,19.72,29344
51,2005,661,1816,19.68,29030
51,2006,661,1816,19.59,28998
51,2007,661,1816,20.04,22008
51,2008,661,1816,20.24,28798
51,2009,661,1816,20.19,27990
51,2010,661,1816,21.26,27815
51,2011,661,1816,19.67,29667
51,2012,661,1816,20.19,31012
51,2013,661,1816,20.08,32122
50,1990,788,0.3,14.48,8118
50,1991,788,0.3,14.66,1959
50,1992,788,0.3,15.16,8580
50,1993,788,0.3,14.95,7330
50,1994,788,0.3,14.22,4199
50,1995,788,0.3,14.55,6166
50,1996,788,0.3,13.93,14108
50,1997,788,0.3,14.28,16291
50,1998,788,0.3,14.81,14810
50,1999,788,0.3,15.34,7388
50,2000,788,0.3,14.37,6547
50,2001,788,0.3,14.62,20515
50,2002,788,0.3,14.69,7172
50,2004,788,0.3,14.91,6401
50,2005,788,0.53,14.89,7234
50,2006,788,5.25,14.18,2685
50,2007,788,35.27,14.81,4316
50,2008,788,37.44,14.74,2415
50,2009,788,77.7,14.62,3473
50,2010,788,80.07,15.23,14693
50,2011,788,175.27,14.32,9965
50,2012,788,271.84,14.62,8641
50,2013,788,62.32,14.03,12345
48,1990,56,87,19.6,12317
48,1990,56,87,20.53,12317
48,1991,56,87,18.96,12381
48,1991,56,87,19.47,12381
48,1992,56,87,19.03,10015
48,1992,56,87,19.67,10015
48,1993,56,87,19.51,8400
48,1993,56,87,20.12,8400
48,1994,56,87,19.86,7742
